STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TMAX,TMIN
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/5/2018,0.05,0.5,26,11
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/6/2018,0.06,1,12,8
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/7/2018,0,0,30,11
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/8/2018,0,0,30,23
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/9/2018,1.5,5.7,32,24
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/10/2018,0.42,2.5,30,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/11/2018,0,0,28,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/12/2018,0,0,28,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/13/2018,0,0,34,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/14/2018,0,0,39,30
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/15/2018,0.5,0,44,38
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/16/2018,0.01,0.5,39,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/17/2018,0.3,0,33,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/18/2018,0,0,34,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/19/2018,0,0,50,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/20/2018,0,0,47,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/21/2018,2,0,40,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/22/2018,0.75,16,31,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/23/2018,0,0,31,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/24/2018,0.2,0,35,13
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/25/2018,0,0,29,11
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/26/2018,0,0,34,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/27/2018,0,0,44,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/28/2018,2.7,0,43,33
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/29/2018,0.73,0,45,35
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/30/2018,0.01,0,43,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,12/31/2018,0,0,47,37
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/1/2018,0.01,0.2,27,12
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/2/2018,0.01,0,18,3
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/3/2018,0,0,26,3
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/4/2018,0,0,33,15
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/5/2018,0,0,22,6
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/6/2018,0,0,23,6
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/7/2018,0,0,26,4
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/8/2018,0,0,35,5
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/9/2018,0.05,0,37,27
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/10/2018,0.02,0,47,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/11/2018,0,0,65,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/12/2018,0.31,0,64,48
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/13/2018,0.43,0,61,25
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/14/2018,0,0,25,18
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/15/2018,0,0,27,15
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/16/2018,0,0,44,19
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/17/2018,0.07,2,39,11
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/18/2018,0.03,1,16,4
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/19/2018,0,0,32,3
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/20/2018,0,0,45,12
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/21/2018,0,0,50,29
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/22/2018,0,0,60,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/23/2018,0.03,0,64,36
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/24/2018,0,0,52,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/25/2018,0,0,45,24
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/26/2018,0,0,50,23
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/27/2018,0,0,54,24
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/28/2018,0.03,0,59,42
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/29/2018,0.4,0,51,41
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/30/2018,0.14,1,49,27
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,1/31/2018,0.12,0,35,20
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/1/2018,0,0,51,20
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/2/2018,0.38,0,57,29
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/3/2018,0,0,30,17
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/4/2018,0.17,0,43,20
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/5/2018,0.67,0,42,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/6/2018,0.02,0,33,26
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/7/2018,0.16,0,58,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/8/2018,0.65,0,52,29
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/9/2018,0,0,46,27
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/10/2018,1.2,0,62,27
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/11/2018,1.27,0,66,43
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/12/2018,0.88,0,69,45
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/13/2018,0.12,0,46,38
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/14/2018,0.02,0,58,38
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/15/2018,0.36,0,62,44
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/16/2018,0,0,77,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/17/2018,,0,70,43
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/18/2018,0.56,0,66,42
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/19/2018,0,0,58,40
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/20/2018,0,0,72,50
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/21/2018,0.01,0,77,54
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/22/2018,0,0,80,59
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/23/2018,0,0,81,53
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/24/2018,0,0,79,52
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/25/2018,0.02,0,77,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/26/2018,0.67,0,67,50
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/27/2018,0.15,0,52,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,2/28/2018,0.01,0,60,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/1/2018,1.35,0,54,43
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/2/2018,1.3,0,57,38
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/3/2018,0,0,49,26
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/4/2018,0,0,49,25
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/5/2018,0,0,55,25
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/6/2018,0.27,0,60,29
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/7/2018,0.07,0,57,32
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/8/2018,0.07,0,38,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/9/2018,0,0,37,23
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/10/2018,0.01,0,51,22
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/11/2018,0.07,0,54,40
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/12/2018,0.35,0,56,39
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/13/2018,0.14,0,39,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/14/2018,0,0,44,28
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/15/2018,0,0,40,27
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/16/2018,0,0,62,28
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/17/2018,0.01,0,65,37
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/18/2018,0.74,0,74,46
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/19/2018,0,0,64,47
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/20/2018,0.21,0,67,45
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/21/2018,0.5,1,63,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/22/2018,0.22,1,31,25
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/23/2018,0,0,47,24
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/24/2018,0.04,0,48,26
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/25/2018,1.2,0,59,40
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/26/2018,0,0,56,41
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/27/2018,0,0,59,41
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/28/2018,0,0,65,47
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/29/2018,0,0,74,56
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/30/2018,0.6,0,76,53
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,3/31/2018,0.05,0,58,33
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/1/2018,0,0,66,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/2/2018,0,0,71,42
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/3/2018,0.02,0,71,44
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/4/2018,0.43,0,81,44
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/5/2018,0.07,0,57,28
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/6/2018,0.1,0,59,28
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/7/2018,0.75,0,65,36
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/8/2018,0.22,0,48,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/9/2018,0.06,0,47,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/10/2018,0.06,0,53,37
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/11/2018,0,0,58,32
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/12/2018,0,0,63,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/13/2018,0,0,78,31
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/14/2018,0,0,82,51
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/15/2018,0.04,0,82,58
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/16/2018,0.88,0,71,37
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/17/2018,0.05,0,39,32
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/18/2018,0.01,0,66,30
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/19/2018,0,0,86,57
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/20/2018,0,0,57,37
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/21/2018,0,0,63,29
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/22/2018,0,0,70,29
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/23/2018,0.03,0,66,51
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/24/2018,0.38,0,63,52
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/25/2018,0.78,0,60,52
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/26/2018,0.04,0,60,49
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/27/2018,0.35,0,54,47
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/28/2018,0,0,67,44
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/29/2018,0,0,73,38
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,4/30/2018,0,0,61,32
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/1/2018,0,0,72,32
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/2/2018,0,0,78,40
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/3/2018,0,0,82,48
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/4/2018,0,0,83,52
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/5/2018,0,0,83,54
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/6/2018,0.4,0,74,57
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/7/2018,0.04,0,71,50
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/8/2018,0,0,74,50
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/9/2018,0.35,0,75,50
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/10/2018,0,0,77,52
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/11/2018,0,0,79,59
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/12/2018,0,0,85,56
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/13/2018,0,0,85,56
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/14/2018,0,0,85,56
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/15/2018,0,0,85,58
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/16/2018,0.1,0,77,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/17/2018,0.07,0,75,58
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/18/2018,0.5,0,76,58
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/19/2018,0,0,76,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/20/2018,0.05,0,81,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/21/2018,0,0,81,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/22/2018,0.09,0,77,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/23/2018,0.65,0,77,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/24/2018,0,0,80,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/25/2018,0.93,0,82,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/26/2018,1,0,80,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/27/2018,0.46,0,72,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/28/2018,0.14,0,79,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/29/2018,0.27,0,70,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/30/2018,0.28,0,74,66
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,5/31/2018,0.13,0,78,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/1/2018,0.18,0,79,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/2/2018,0.16,0,78,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/3/2018,0.28,0,79,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/4/2018,0.04,0,82,56
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/5/2018,0,0,77,53
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/6/2018,0,0,76,51
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/7/2018,0,0,81,51
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/8/2018,0,0,81,55
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/9/2018,0,0,82,58
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/10/2018,0.07,0,82,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/11/2018,0.14,0,85,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/12/2018,0.15,0,75,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/13/2018,0.12,0,82,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/14/2018,0,0,81,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/15/2018,0,0,84,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/16/2018,0,0,85,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/17/2018,0,0,87,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/18/2018,0.05,0,85,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/19/2018,0,0,86,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/20/2018,0.7,0,82,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/21/2018,0,0,84,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/22/2018,0.52,0,84,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/23/2018,0.13,0,83,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/24/2018,0.11,0,83,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/25/2018,0.26,0,81,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/26/2018,0.62,0,84,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/27/2018,0.65,0,84,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/28/2018,0.52,0,73,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/29/2018,1.26,0,74,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,6/30/2018,0,0,82,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/1/2018,0.15,0,84,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/2/2018,0,0,85,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/3/2018,0.03,0,83,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/4/2018,0,0,86,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/5/2018,0,0,87,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/6/2018,0,0,86,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/7/2018,0.3,0,83,66
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/8/2018,0.2,0,83,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/9/2018,0,0,83,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/10/2018,0,0,82,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/11/2018,0.07,0,81,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/12/2018,0,0,86,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/13/2018,0,0,85,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/14/2018,0.64,0,85,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/15/2018,0,0,82,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/16/2018,0,0,84,66
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/17/2018,1.09,0,80,67
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/18/2018,0.05,0,80,67
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/19/2018,0,0,82,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/20/2018,1.76,0,84,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/21/2018,0.6,0,81,63
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/22/2018,0.71,0,82,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/23/2018,0.07,0,73,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/24/2018,0.04,0,77,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/25/2018,0.55,0,76,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/26/2018,0,0,79,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/27/2018,0,0,82,60
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/28/2018,0,0,82,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/29/2018,0,0,80,59
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/30/2018,0.01,0,81,59
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,7/31/2018,0,0,84,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/1/2018,0.71,0,76,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/2/2018,1.95,0,68,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/3/2018,0.5,0,70,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/4/2018,0.12,0,78,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/5/2018,0.05,0,79,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/6/2018,0,0,82,64
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/7/2018,0.6,0,80,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/8/2018,0.02,0,82,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/9/2018,0.94,0,82,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/10/2018,0.18,0,79,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/11/2018,0.4,0,77,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/12/2018,0.35,0,76,65
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/13/2018,0,0,79,62
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/14/2018,0,0,79,61
USC00403420,"GATLINBURG 2 SW; TN US",35.6878,-83.5373,443.2,8/15/2018,0,0,78,60
